product_title	category	tag
红色拖拉机奇亚籽速食燕麦片500g	快消品-饮料冲调-谷物冲调-混合麦片	麦片,休闲零食,燕麦片,谷物,谷物片,燕麦
兰州百合约60g	生鲜-蔬菜-根茎类-百合	百合花,百合,兰州百合
阿麦斯4D苹果爆汁软糖80g(红黄单只随机发货)	快消品-休闲食品-糖果巧克力-软糖	果汁软糖,软糖,糖,休闲零食,硬糖,糖果,果汁糖
鹰金钱红烧鳗鱼100g	快消品-粮油调味-方便食品-海鲜罐头	
澳吉乐绿薄荷软心清口糖夹心压片40g	快消品-休闲食品-糖果巧克力-薄荷糖	清口,压片糖,休闲零食,清口片,口香糖糖,薄荷糖,清口糖,口香糖片,口香糖
雪碧500ml（新老包装随机发货）	快消品-饮料冲调-碳酸饮料-柠檬味汽水	雪碧,水饮料,碳酸饮料,饮料,酒水饮料,汽水
鹏程京味香肠225g	餐饮熟食-火腿熟食-培根肉肠-中式香肠	肉肠,烤香肠,香肠
沙窝萝卜.	生鲜-蔬菜-根茎类-萝卜	沙窝萝卜,箩卜,萝卜,蔬菜
桃李焙软切片面包370g	餐饮熟食-烘焙糕点-面包吐司-花式面包	软面包,片面包,bread,桃,面包,吐司,切片面包,面包片,烘焙面点,面包子,土司
赛味馆美国开心果120g	快消品-休闲食品-坚果炒货-开心果	休闲零食,干果,开心果,坚果
洁能7184炫彩多用皂盒（香皂肥皂盒）	家居家装-家居用品-浴室用品-香皂盒	
刘二酸菜500g	快消品-粮油调味-酱菜-酸菜	包装菜,酸菜,蔬菜
冰鲜梭子蟹500g起	生鲜-海鲜水产-海水蟹-梭子蟹	海螃蟹,海蟹,蟹,冰鲜水产,海鲜水产,螃蟹,梭子蟹,冰鲜海水蟹
洋琪藤椒扇贝裙边70g	餐饮熟食-火腿熟食-熟食卤味-卤味海鲜	扇贝,扇贝裙边,藤椒扇贝
正弘面道黑椒牛肉包320g	快消品-面点速食-冷冻面点-冷冻包点	速冻食品,肉包,冷冻面点,牛肉包,黑椒牛肉包,包子,肉包子,面点
沈大成鲜肉虾仁小馄饨120g	快消品-面点速食-冷冻面点-馄饨/云吞	速冻食品,冷冻面点,馄炖,云吞,虾肉小馄饨,虾仁鲜肉馄饨,虾肉馄饨,馄饨,馄钝,小馄饨,面点,虾仁馄饨
B.Duck小黄鸭8英寸芝士盘20.3cm	家居家装-厨房用品-餐具-盘子	餐盘,餐具,碗碟,餐碟,盘子,家居厨卫,芝士盘,厨房工具
姐妹厨房急鲜封冷冻鸡翅中500g	生鲜-肉禽蛋-鸡肉-鸡翅	翅中,鸡,鲜鸡中翅,鸡翅,鸡中,翅中翅,中鸡翅,鸡中翅,冷鲜鸡翅中,鸡翅翅中,鸡翅中,中翅,鲜鸡翅中,鸡肉,鸡翅中翅
金龙鱼原香稻大米2.5kg	快消品-粮油调味-大米-稻花香	金龙鱼,米面,鱼米,香稻,硬米,香米,香米米,米面杂粮,稻大米,香稻米,大米,米,金香米,稻米,原香稻,香大米,金稻米,粮油副食,新米
鹏程冷鲜黑猪肉丝150g	生鲜-肉禽蛋-猪肉-猪肉丝	鲜肉,黑猪肉丝,猪肉丝,鲜肉丝,鲜猪肉丝,猪肉,肉丝,黑毛猪,黑猪,冷鲜肉丝,黑猪肉,冷鲜猪肉丝
象划算10度料酒500ml	快消品-粮油调味-调味汁/油-料酒	粮油副食,自营调味料,料酒
霸蛮爆辣魔芋素虾仁120g	快消品-休闲食品-休闲小食-魔芋制品	辣魔芋,魔芋,素虾,休闲零食,魔芋素虾仁,豆制品,魔竽
可口可乐摩登罐汽水330ml*6(冰镇)	快消品-饮料冲调-碳酸饮料-可乐汽水	汽水饮,可口可乐,汽水饮料,可乐,水饮料,碳酸饮料,饮料,可乐饮料,冰镇可乐,冰可乐,酒水饮料,汽饮料,汽水水,碳酸水,汽水,碳水饮料
白金蜜瓜550g起	生鲜-水果-瓜果类-蜜瓜	蜜甜瓜,哈密瓜,甜瓜,蜜瓜,水果,金蜜瓜,香瓜,哈蜜瓜,瓜果
麦子妈水煮牛肉553g	餐饮熟食-快手菜肴-预制菜-肉禽类预制菜肴	水煮肉,速冻食品,冷冻半成品,水煮牛肉,牛肉
鲜小籽乌240g起	生鲜-海鲜水产-软体两栖类-墨鱼	海鲜水产,冰鲜水产,籽乌,冰鲜软体
达利园草莓味瑞士卷240g	快消品-休闲食品-中西糕点-其他糕点	瑞士卷,面包,糕点,休闲零食,西式糕点
珍有虾蒜味鲜虾酥240g	快消品-休闲食品-膨化食品-虾条虾片	休闲零食,鲜虾酥,虾酥,虾片
户太八号葡萄（散称）	生鲜-水果-浆果类-葡萄	葡萄,水果
谷优迷你巧克力夹心饼干100g	快消品-休闲食品-饼干曲奇-夹心饼干	饼干曲奇,夹心饼,夹心饼干,休闲零食,曲奇,巧克力夹心,饼干
福建白心蜜柚单粒900g起	生鲜-水果-柑桔橙柚类-柚子	白柚,白柚子,柚,蜜柚,水果,柚子,白蜜柚
美都麒麟西瓜单粒3.5kg起	生鲜-水果-瓜果类-西瓜	美都瓜,麟麟瓜,西西瓜,麒麟瓜,西瓜麒麟,瓜果,水果,麒麟西瓜,西瓜
鲜择天冷冻鸡大胸1000g	生鲜-肉禽蛋-鸡肉-鸡胸肉	鸡胸,鸡胸脯,鲜肉,鲜鲜鸡胸,鸡胸脯肉,冷鲜,鸡胸肉,鸡脯,鸡脯肉,鲜鸡胸,鲜鸡大胸,鸡大胸,冷鲜鸡胸,鸡肉
荷兰黄瓜约500g	生鲜-蔬菜-瓜茄类-黄瓜	胡瓜,青瓜,黄瓜,蔬菜
八喜摩卡杏仁味冰淇淋283g	快消品-乳品冷饮-冰淇淋-杯装冰淇淋	冰淇凌,冰激淋,棒冰,冰淇琳,雪糕,冰糕,冰激凌,冰淇淋
麦丽墨鱼汁意大利面(15S)500g	快消品-粮油调味-面条-意大利面	意粉,面条,面,意面,意大利面,方便速食,空心粉
弥里庄园迷你鸡蛋煎饼200g	快消品-休闲食品-饼干曲奇-甜饼干	鸡蛋煎饼,煎饼,鸡蛋饼干,蛋饼,休闲零食,饼干
高洁丝经典丝棉日用240mm10片+纤棉夜用420mm4片	快消品-个护美妆-女性护理-卫生巾	组合装卫生巾,卫生棉,卫生巾,女性护理,姨妈巾
冰鲜 金昌鱼（1条）450-600g	生鲜-海鲜水产-海水鱼-鲳鱼	昌鱼,金昌鱼,冰鲜水产,海鲜水产,冰鲜海水鱼,冰鱼,鲳鱼,金鲳鱼,鱼
精选富硒鲜乳鸽300g	生鲜-肉禽蛋-其他肉禽类-鸽肉	乳鸽,乳鸽子,鲜乳鸽
Sanosan哈罗闪婴儿净护二合一洗发沐浴露200ml	快消品-母婴-婴儿洗护用品-洗浴用品	婴儿护理,洗发膏,洗发乳,洗发沐浴露,洗头膏,洗头水,沐浴乳,洗发沐浴,沐浴液,洗发液,洗澡液,洗发精,浴液,洗发水,沐浴露,洗发露
彩虹缤纷果味小彩弹软糖50g(新老包装随机发货）	快消品-休闲食品-糖果巧克力-软糖	软糖,糖,休闲零食,彩虹糖,糖果
百草味牛肉粒香辣味100g	快消品-休闲食品-肉干肉脯-牛肉零食	肉干,香辣牛肉粒,香辣牛肉干,牛肉粒,牛肉干,辣牛肉,肉脯,休闲零食,牛肉,肉粒,香辣牛肉
维他巧克力味豆奶250ml*16盒	快消品-饮料冲调-蛋白饮料-豆奶	豆乳饮料,饮料,维他奶,豆奶,酒水饮料,维他奶豆奶,奶饮料,巧克力豆奶,奶
秘鲁玫瑰香无籽黑提500g	生鲜-水果-浆果类-提子	无籽提,无籽提子,黑提子,黑提,提子,水果
金泰智利全壳蓝口贝1kg	生鲜-海鲜水产-海水贝-其他海水贝	冷冻海水贝,全贝,蓝口贝,冷冻水产
TATAWA巧克力软馅曲奇120g测试	快消品-休闲食品-饼干曲奇-曲奇饼干	饼干曲奇,曲奇饼,休闲零食,曲奇,曲奇饼干,饼干
厨乐意大利面条#3幼身型500g	快消品-粮油调味-面条-意大利面	米面,意大利面条,意粉,通心粉,面条,面,意面,意大利面,条面,方便速食,通心面,空心粉
正大鲜琵琶腿450g	生鲜-肉禽蛋-鸡肉-鸡腿	鲜鸡琵琶腿,琵琶鸡腿,腿肉,大鸡腿,鸡大腿,鸡琵琶腿,鸡腿,大腿,鲜鸡腿,琵琶腿,鸡腿肉,鲜鸡大腿,鸡肉
鲜活净化花蛤500g	生鲜-海鲜水产-海水贝-花蛤	花哈,花甲,贝类,文蛤,鲜活水产,海鲜,海鲜水产,海蛤,花蛤,花蚬子
祖名卤水老豆腐400g	快消品-面点速食-豆制品-豆腐	卤水豆腐,老豆腐,豆腐,卤豆腐,冷藏豆制品,水豆腐,豆制品,北豆腐
喜来客 牛腱子500g	生鲜-肉禽蛋-牛肉-牛腱子肉	
夏黑葡萄500g起	生鲜-水果-浆果类-葡萄	葡萄,夏黑葡萄,夏音葡萄,黑葡萄,水果
普罗旺斯番茄 350g	生鲜-蔬菜-瓜茄类-番茄	西红柿,番茄,洋柿子,蔬菜
乔克蒂姆大嘴伦纳德水果味软糖100g	快消品-休闲食品-糖果巧克力-软糖	糖果巧克力,软糖,糖,休闲零食,糖果,橡皮糖
裕昌一口肠黑椒味80g	餐饮熟食-火腿熟食-培根肉肠-中式香肠	一口肠,香肠,亲亲肠,火腿肠,肠,肠子
九只鸭臻品松花蛋8枚520g	生鲜-肉禽蛋-加工蛋-松花/皮蛋	松花蛋,变蛋,皮蛋,松花皮蛋
日本水蜜桃富士8粒装	生鲜-水果-仁果类-苹果	果盒,水果
美丽雅不锈钢盖牙签350支	快消品-个护美妆-口腔护理-牙线/牙签	牙线,牙线棒,家居厨卫,牙签,一次性用品,牙线签
表白 红玫瑰5枝	家居家装-鲜花礼品-花-单一鲜花花束	鲜花系列,花卉绿植,白玫瑰花,玫瑰,花,鲜花,花草,玫瑰花,红玫瑰,玫瑰鲜花
五谷磨房燕麦150g	快消品-粮油调味-五谷杂粮-燕麦	杂粮,五谷,米面杂粮,粮油副食,燕麦
日清合味道猪骨浓汤风味方便面77g(新老包装随机发货)	快消品-粮油调味-方便食品-方便面	汤面,骨汤面,即食面,方便面,快熟面,面条,面,猪骨汤面,泡面,桶面,速食面,方便速食,猪骨浓汤风味,杯面
守护母爱 混色单头康乃馨3支	家居家装-鲜花礼品-花-单一鲜花花束	鲜花系列,花卉绿植,花,鲜花,花草,康乃馨
鲜活青蛤500g	生鲜-海鲜水产-海水贝-蛤蜊	贝类,鲜活水产,海鲜,海鲜水产,青蛤
冰草250g	生鲜-蔬菜-叶菜类-其他叶菜	冰草,冰菜,菜叶,蔬菜
象大厨三鲜全家福1.5kg	餐饮熟食-快手菜肴-冷冻快手菜-冷冻猪类快手菜	三鲜,加热即食
金边吊兰	快消品-宠物生活-植宠-绿植盆栽	
帕蒂诗榛子巧克力脆饼100g	快消品-休闲食品-饼干曲奇-其他饼干	巧克力脆饼,饼干曲奇,脆饼干,脆饼,休闲零食,巧克力脆,饼干
饭扫光麻辣什锦280g	快消品-粮油调味-酱菜-其他酱菜	榨菜,咸菜,腌酱咸菜,什锦酱菜,辣菜,什锦菜,酱菜,下饭菜,麻辣什锦,方便速食,腌菜,粮油副食,什锦,小菜
蝙蝠侠儿童披风（万圣节 颜色随机发货）	家居家装-鲜花礼品-年节饰品-节日装扮用品	披风,家居厨卫,斗篷,饰品
进口小蜜桔300g起	生鲜-水果-柑桔橙柚类-桔	蜜橘,蜜桔,橘,橘橙,桔子,橘子,水果
嘉思贝奶棒糖(牛奶香芋味)	快消品-休闲食品-糖果巧克力-硬糖	棒棒糖,奶棒糖,奶贝,糖,牛奶糖,奶棒,牛奶棒,休闲零食,硬糖,香奶贝,奶糖,牛奶棒棒糖,棒棒糖糖,棒糖
精气神鲜山黑猪前肩肉(梅花肉)350g	生鲜-肉禽蛋-猪肉-猪梅花肉	鲜肉,梅花,猪梅肉,猪肉,梅肉,前肩肉,鲜梅肉,猪梅花肉,梅花肉
舒适达专业修复牙膏100g	快消品-个护美妆-口腔护理-牙膏	牙膏,口腔护理
精气神冷鲜黑猪70%鲜瘦肉馅(肥瘦肉馅)350g	生鲜-肉禽蛋-猪肉-猪肉馅	肉糜,肥瘦肉馅,黑猪肥肉馅,肉末,冷鲜肉馅,肥瘦肉,黑猪,肉泥,肥肉馅,猪瘦肉馅,鲜肉馅,肉馅,瘦肉馅,鲜瘦肉馅,鲜瘦肉,猪瘦肉,猪肉馅,黑毛猪,猪肉,鲜猪肉馅,黑猪瘦肉馅,猪精肉馅,精瘦肉,肉碎,瘦肉
越南红心火龙果380g±20g	生鲜-水果-热带水果-火龙果	
蟹味菇125g	生鲜-蔬菜-菌菇类-蟹味菇	蔬菜,姬菇,蘑菇,蟹味菇,真姬菇,菌菇,菇菌,海鲜菇
俞兆林女士丝袜8808（3条盒装黑）（袜子）	服装服饰-女装-女士内衣-女袜	
娥佩兰薏苡仁化妆水500ml	快消品-个护美妆-面部护肤-化妆水/爽肤水	化妆水,面部护理,爽肤水,柔肤水,个护美妆
海南玫珑蜜瓜1个1.25kg±0.1kg	生鲜-水果-瓜果类-甜瓜	
冬苋菜300g	生鲜-蔬菜-叶菜类-苋菜	苋菜,冬苋菜,蔬菜,叶菜,汉菜,红苋菜,葵菜,冬寒菜,青菜,小菜
粤盐未加碘盐焗粗海盐1kg	快消品-粮油调味-调味料-盐	调味料,佐料,食用盐,海盐,盐,碘盐,配料,粮油副食,食盐
海会寺辣味腐乳270g	快消品-粮油调味-调味酱-豆腐乳	腐乳酱,乳腐,粮油副食,腐乳,豆腐乳,南乳,辣豆腐乳,调味酱,酱豆腐,霉豆腐,酱料,辣腐乳
鑫诚润泽冷鲜猪瘦肉片150g	生鲜-肉禽蛋-猪肉-猪里脊/瘦肉	鲜瘦肉,鲜肉,猪瘦肉,猪肉,肉,猪瘦肉片,鲜肉片,瘦肉片,瘦肉
奇蔻85%黑巧克力制品100g	快消品-休闲食品-糖果巧克力-黑巧克力	巧巧克力,糖果巧克力,黑巧克力,黑巧克力制品,巧克力,休闲零食,巧克力制品,朱古力,黑巧
（礼券）杏花楼花色提篮礼盒月饼1120g	快消品-休闲食品-中西糕点-月饼	月饼,糕点,月月饼,礼盒,月饼点心,月饼券
崇明白萝卜750g	生鲜-蔬菜-根茎类-萝卜	萝卜,蔬菜,白萝卜,箩卜,白萝
烟台富士苹果700g起(75mm)	生鲜-水果-仁果类-苹果	苹果,平安果,富士苹果,富士,水果
汤臣倍健鱼油软胶囊200粒	医疗保健-营养保健品-营养素-其他营养素	鱼油,鱼油软胶囊,保健品
鲜活青蟹1只100g起	生鲜-海鲜水产-海水蟹-梭子蟹	海蟹,锯缘青蟹,蟹,鲜活海水蟹,鲜活水产,青蟹,海鲜水产,河蟹,螃蟹
四川凯特芒果（原料）	生鲜-水果-热带水果-芒果	凯特芒,芒果芒,水果,芒果
龟田制果香脆原味米果花生65g	快消品-休闲食品-膨化食品-米麦/米通/米果卷	坚果,花生,米果,米果花生,休闲零食,花生果,米果子
线茄子350-450g	生鲜-蔬菜-瓜茄类-茄子	线茄,蔬菜,茄子,茄果,瓜茄,线茄子
狗不理包子三鲜420g	快消品-面点速食-冷冻面点-冷冻包点	速冻食品,冷冻面点,鲜鲜包,狗不理,包子,面点
杨协成马蹄爽荸荠饮料300ml*6(冰镇)	快消品-饮料冲调-蛋白饮料-植物蛋白饮料	马蹄汁,果汁饮料,果饮,果蔬,果汁,马蹄爽,水饮料,果蔬饮,果蔬汁饮料,饮料,饮料汁,蔬果汁,酒水饮料,果蔬饮料,果蔬汁,水果饮料,果果汁
麒麟西瓜2.25kg	生鲜-水果-瓜果类-西瓜	麟麟瓜,石缝瓜,西西瓜,麒麟瓜,西瓜麒麟,瓜果,水果,麒麟西瓜,西瓜
厨邦酱油特级生抽410ml	快消品-粮油调味-调味汁/油-酱油	酱油,粮油副食,生抽,生抽酱,酿造酱,调味油,鲜抽,鲜酱油,酱料,醬油
蒙牛达能碧悠谷物代餐组合酸奶145g/杯	快消品-乳品冷饮-低温乳制品-冷藏原味酸奶	冷藏酸奶,乳制品,代餐酸奶,发酵乳,奶,酸奶,酸牛奶
长荡湖鲜活大闸蟹(母)2.7-3.1两	生鲜-海鲜水产-淡水蟹-大闸蟹	蟹,大闸蟹,鲜活淡水蟹,湖蟹,闸蟹,鲜活水产,母蟹,海鲜水产,毛蟹,蟹子,河蟹,螃蟹
河北雪梨4粒装1kg起	生鲜-水果-仁果类-梨	梨,雪梨,雪花梨,梨子,水果
科尔沁番茄牛肉干100g	快消品-休闲食品-肉干肉脯-牛肉零食	干牛肉,番茄牛肉,肉干,番茄牛肉干,休闲零食,牛肉干,肉脯,牛肉
水晶红富士苹果1000g	生鲜-水果-仁果类-苹果	红苹果,红富士,水晶富士,苹果,平安果,富士苹果,仁果,富士,水果
美国爱妃苹果2个共500g	生鲜-水果-仁果类-苹果	苹果,平安果,水果
五谷磨房红薏米谷物营养餐605g	快消品-粮油调味-五谷杂粮-其他杂粮	杂粮,薏仁米,薏仁,米面,五谷,红薏米,米面杂粮,营养餐,谷物,薏米,五谷米
农夫山泉炭仌无糖黑咖啡270ml(新老包装随机发)	快消品-饮料冲调-咖啡/功能饮料-咖啡饮料	cafe,黑咖啡饮料,水饮料,咖啡饮料,饮料,酒水饮料,黑咖啡,咖啡
鲜生说冷冻香辣风味美人唇200g	餐饮熟食-火腿熟食-熟食卤味-凉皮凉菜	美人唇,水产配菜,加工配菜
天喔主意盐津乌梅无核160g	快消品-休闲食品-果干蜜饯-梅类	果干,蜜饯,水果干,话梅,盐津梅,盐津乌梅,休闲零食,梅子,乌梅,梅类制品,梅制品,果脯
味觉诱惑虾条90g	快消品-休闲食品-膨化食品-虾条虾片	休闲零食,虾味条,虾条,虾片
香糯金南瓜1000g	生鲜-蔬菜-瓜茄类-南瓜	倭瓜,窝瓜,蔬菜,金瓜,南瓜
u100葡萄干65g	快消品-休闲食品-果干蜜饯-葡萄干	果干,蜜饯,葡萄干,水果干,休闲零食,蜜饯果脯,果脯
冰力克果粉含片糖(西柚味)15g	快消品-休闲食品-糖果巧克力-薄荷糖	果粉含片糖,果味糖,含片,糖,含片糖,休闲零食,硬糖,果糖,糖果,西柚糖,片糖,果粉
甘汁园白砂糖1kg	快消品-粮油调味-调味料-糖	调味料,佐料,白砂糖,糖,砂糖,白糖,绵糖,配料,细砂糖,粮油副食
八宝利南瓜味风吹饼172g	快消品-休闲食品-饼干曲奇-甜饼干	休闲零食,饼干,风吹饼
秋林里道斯红肠110g	餐饮熟食-火腿熟食-培根肉肠-西式香肠	里道斯红肠,香肠,肠,肠子,红肠
鸿福堂柑桔柠蜜复合水果饮品500ml	快消品-饮料冲调-果蔬汁饮料-其他果蔬汁饮料	复合饮料,果汁饮品,果饮,蔬果汁,柠蜜水果饮品,果果汁,柑桔柠蜜复合水果饮品,果蔬饮,果蔬汁饮料,复合果汁,饮品,饮料汁,果蔬汁,酒水饮料,复合水果饮料,水果饮料,果汁饮料,果蔬,水果饮,果汁,水果饮品,饮料,复合果蔬汁,饮料水,水果汁,水饮料,果蔬饮料,果汁汁
佳农菲律宾凤梨礼盒2.2kg	生鲜-水果-水果礼盒/整箱-单一进口水果礼盒/箱	果盒,礼盒,水果礼盒,凤梨,菠萝,水果
测试kg	生鲜-肉禽蛋-猪肉-猪梅花肉	
伯爵蓝牌起泡酒750ml	快消品-中外名酒-葡萄酒-起泡/冰酒/甜酒	萄萄酒,酒,起泡酒,葡萄酒,萄葡酒,果酒,酒水饮料,泡泡酒,葡萄酒酒,气泡酒
乐事无限忠于原味薯片90g	快消品-休闲食品-膨化食品-薯条薯片	休闲零食,膨化食品,薯片
友加葱油120ml	快消品-粮油调味-调味汁/油-其他调味汁/油	调味油,粮油副食,葱油,调味汁
马路边边冷冻黑椒香草牛肉粒60g	生鲜-肉禽蛋-牛肉-其他牛肉	牛肉粒,牛肉,牛,肉干
大凉山 野苹果（原料）	生鲜-水果-仁果类-苹果	苹果,野苹果,仁果,水果
象大厨海盐芝士大福120g	餐饮熟食-烘焙糕点-蛋糕甜品-甜品	大福
赛味馆猪肉脯黑椒60g	快消品-休闲食品-肉干肉脯-猪肉零食	肉干,猪肉脯,休闲零食,猪肉干,肉脯
山东 吊秧甜瓜2粒 600g起	生鲜-水果-瓜果类-甜瓜	甜瓜,蜜瓜,瓜果,香瓜,哈蜜瓜,水果
清风原木金装抽纸3层100抽*10	快消品-清洁用品-纸品-抽纸	抽纸巾,纸,抽纸纸,纸巾,餐巾纸,卫生纸,擦手纸,原木纸,面巾纸,纸抽纸,清风纸,纸抽,原木抽纸,面纸,抽纸
秘鲁红提450g	生鲜-水果-浆果类-提子	浆果,提子,红提,水果
凯蒂猫圣诞祙 圣诞节 粉色 Hello Kitty	家居家装-鲜花礼品-年节饰品-节日装扮用品	圣诞祙
祖名百叶结200g	快消品-面点速食-豆制品-其他豆制品	千张,火锅,百叶结,豆皮,百叶,千张结
冰鲜青占鱼200-300g	生鲜-海鲜水产-海水鱼-其他海水鱼	鲐鲅鱼,冰鲜水产,青占鱼,海鲜水产,冰鲜海水鱼,冰鱼,鱼
川宁(Twinings)豪门伯爵红茶袋泡调味茶20g	快消品-饮料冲调-茶叶-袋泡茶	伯爵红茶,红茶,袋泡茶,茶,调味茶,茶叶
播州儿童面（冷面）200g	快消品-粮油调味-面条-直条挂面	米面,面条,面,冷面,凉面,方便速食,儿童面
冰鲜阿根廷红虾(4个装)	生鲜-海鲜水产-海水虾-阿根廷红虾	红虾,虾,海虾,冰鲜海水虾,冰鲜水产,海鲜水产,阿根廷红虾,海白虾
宾堡 红豆手撕面包160g	餐饮熟食-烘焙糕点-面包吐司-花式面包	手撕面包,bread,面包,面包子,手撕包,手撕面,烘焙面点,老面包,红豆面包
潮汕李老二潮汕牛筋丸180g	快消品-面点速食-火锅丸滑-牛肉丸	速冻食品,火锅,火锅丸,火锅丸子,牛丸,牛筋丸,丸子
百万庄园照烧真鸡腿汉堡150g150g	餐饮熟食-烘焙糕点-面包吐司-汉堡三明治	bread,面包,鸡腿汉堡,烘焙面点,汉堡
51度贵州茅台汉酱酒 500ml	快消品-中外名酒-白酒-酱香型白酒	酱酒,酒,汉酱酒,白酒,白酒酒,酒水饮料,贵酒,茅台酒,茅台,贵州酒
弗丁橙汁（复原果汁）1L	快消品-饮料冲调-果蔬汁饮料-橙汁饮料	果饮,蔬果汁,果果汁,橙汁汁,果蔬饮,果蔬汁饮料,饮料汁,果蔬汁,酒水饮料,果汁饮料,果蔬,果汁,橙汁,饮料,橙汁饮料,水果汁,水饮料,果蔬饮料,果橙汁,橙子汁,果汁橙,果汁汁
妮维雅男士水活深层润肤霜50g	快消品-个护美妆-男士护理-男士乳液/面霜	护肤霜,润肤露,乳液面霜,润肤乳,水润霜,润肤乳霜,乳霜,面部护理,身体乳,面霜,乳液,润肤霜,润体乳,保湿霜
小马宝莉独角头箍（万圣节）	家居家装-鲜花礼品-年节饰品-节日装扮用品	发箍,头饰,发饰,头箍
马马妈白丝原味鱿鱼丝100g	快消品-休闲食品-肉干肉脯-海产零食	鱿鱼条,鱿鱼干,鱿鱼,休闲零食,海产品,鱿鱼丝
黑人草莓味儿童牙膏40g(新老包装随机发货)	快消品-个护美妆-口腔护理-牙膏	牙膏,口腔护理
谷优热带奶油饼干200g	快消品-休闲食品-饼干曲奇-甜饼干	饼干曲奇,奶油饼干,休闲零食,奶油饼,甜饼干,曲奇,热带奶油饼干,曲奇饼干,饼干
久久丫卤香猪蹄130g	快消品-休闲食品-肉干肉脯-猪肉零食	猪蹄儿,猪爪,猪蹄,猪蹄子,猪肉,猪脚,休闲零食,猪手,猪爪子,元蹄
阿波罗雪糕冰淇淋6支装牛奶布丁口味420g	快消品-乳品冷饮-冰淇淋-棒支冰淇淋	牛奶冰糕,冰淇凌,冰激淋,冰棍,雪糕冰淇淋,布丁雪糕,棒冰,冰淇琳,冰棍儿,雪糕,冰棒,冰糕,牛奶冰淇淋,冰激凌,冰淇淋
循味莲子220g	快消品-粮油调味-南北干货-莲子	南北干货,莲子,粮油副食,莲米,莲蓬
陕西红提 500g	生鲜-水果-浆果类-提子	浆果,提子,红提,水果
象大厨榴莲大福120g	餐饮熟食-烘焙糕点-蛋糕甜品-甜品	大福,榴莲大福
嘀嗒猫山椒凤爪188g	快消品-休闲食品-肉干肉脯-禽肉零食	山椒凤爪,凤爪,鸡掌,山椒,鸡爪子,休闲零食,鸡脚,鸡爪,泡椒鸡爪
鑫诚润泽冷冻带根猪耳450g	生鲜-肉禽蛋-猪副件-其他猪副件	猪耳朵,猪耳
谷颂芥花籽油1L	快消品-粮油调味-食用油-其他食用油	花籽油,粮油副食,食用油,芥花油,芥花籽油
嗨吃家酸辣粉143g	快消品-粮油调味-方便食品-方便粉/米线	酸粉,方便粉丝,粉丝,酸辣粉,冬粉,方便速食
皇家米博士东北珍珠米5kg	快消品-粮油调味-大米-珍珠米	皇米,米面,珍米,珍珠大米,东北大米,珍珠米,米面杂粮,大米,米,东北米,粮油副食
金唐党参100g	快消品-粮油调味-南北干货-其他干货	南北干货,党参
松年堂即食阿胶糕玫瑰味450g	医疗保健-营养保健品-传统滋补-阿胶	保健品,即食阿胶,阿胶,固元糕,阿胶糕,即食阿胶糕
蒜蓉粉丝蚝240g 6枚	餐饮熟食-快手菜肴-冷冻快手菜-冷冻海鲜快手菜	
薄皮椒（上标）400g	生鲜-蔬菜-调味菜类-辣椒	薄皮椒,蔬菜
科尔沁超干辣味175g	快消品-休闲食品-肉干肉脯-牛肉零食	干牛肉,肉干,超干,休闲零食,牛肉干,牛肉
劲仔酱香味豆干108g	快消品-休闲食品-休闲小食-即食豆制品	豆腐干,干子,香豆干,香干,豆豆干,酱豆干,豆干制品,香香干,香干子,豆干,豆劲,肉干豆干,休闲零食,酱香干,豆香干,酱干,豆制品
强生Johnson婴儿牛奶沐浴露300ml	快消品-个护美妆-身体护理-沐浴露	沐浴,沐浴乳,沐浴液,洗澡液,浴液,沐浴露
香雪多用途麦芯粉5kg	快消品-粮油调味-面粉-通用面粉	米面,粮油副食,小麦粉,多用途粉,麦芯粉,面粉,米面杂粮,雪面粉,粉,雪花粉,白面,饺子粉,月饼粉
爱诗格尔美好时光花瓶1个(颜色随机)	家居家装-家居用品-家居装饰-装饰摆件	瓶子,花瓶,插花瓶
运城夏鲜沙瓤西红柿550g	生鲜-蔬菜-瓜茄类-番茄	蔬菜,西红柿,番茄,蕃茄,洋柿子,西红柿子
时鲜蒲菜200g	生鲜-蔬菜-根茎类-其他根茎	蒲菜,蔬菜
日本ITO纯棉柔肤洁面巾约80张	家居家装-家纺用品-毛巾浴巾-一次性面巾/洗脸巾	绵柔巾,洗面巾,擦脸巾,面巾,洗脸巾,洁面巾
光明健能jcan原味风味发酵乳250g	快消品-乳品冷饮-低温乳制品-冷藏调味酸奶	酸乳,发酵乳酸奶,乳制品,风味发酵乳酸奶,发酵乳,风味发酵乳,酸奶,酸牛奶
怡达原味山楂条260g*18	快消品-休闲食品-果干蜜饯-山楂	蜜饯,山楂条,山楂片,休闲零食,干果,果丹皮,山楂,果脯
方家铺子四星新疆楼兰灰枣250g	快消品-粮油调味-南北干货-红枣	枣,枣子,南北干货,兰枣,干果,红枣,粮油副食,灰枣
佳洁士清新桃花香锁白致尚技术牙膏120g	快消品-个护美妆-口腔护理-牙膏	牙膏,口腔护理
丹东99红颜草莓250g	生鲜-水果-浆果类-草莓	草莓,水果
明治保加利亚酸奶香滑奶油味100g	快消品-乳品冷饮-低温乳制品-冷藏原味酸奶	酸牛奶,乳制品,发酵乳,奶,酸奶,冷藏酸奶
蒜苔  300g	生鲜-蔬菜-调味菜类-蒜苔	蒜苔,蔬菜,蒜台,蒜毫,蒜薹
